[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-27 11:21:24] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-27 11:21:27] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content\uploads
[2025-03-27 11:21:27] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content
[2025-03-27 11:21:29] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-27 11:21:29] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-27 11:21:29] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-27 11:21:31] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content\uploads
[2025-03-27 11:21:31] [class-ss-url-fetcher.php:251] Fetching URL: C:\xampp\htdocs\Abhi-singh\wp-content
[2025-03-27 11:21:41] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484\
[2025-03-27 11:21:41] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/abhi-singh/
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-reviews-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-reviews.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-search-form-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-search-form.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-search-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-search.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-sitemap-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-sitemap.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-slides-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-social-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-social.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-cart.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-categories.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-checkout-page-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-checkout-page.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-menu-cart-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-menu-cart.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-my-account-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-my-account.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-notices-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-notices.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-add-to-cart-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-add-to-cart.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-additional-information-rtl.min.css
[2025-03-27 11:21:48] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-additional-information.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-data-tabs-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-data-tabs.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-images-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-images.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-meta-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-meta.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-price-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-price.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-rating-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-product-rating.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-products-archive-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-products-archive.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-products-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-products.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-purchase-summary-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-purchase-summary.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-_compatibility-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-_compatibility.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-_overlay-animation-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-_overlay-animation.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-_sticky-rtl.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/widget-_sticky.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/woocommerce-notices.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/css/woocommerce-notices.min.css
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/images/announcements/license-expired.png
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/images/logo-placeholder.png
[2025-03-27 11:21:49] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/abhi-singh/wp-content/plugins/elementor-pro/assets/data/responsive-widgets.json
[2025-03-27 11:21:49] [class-ss-archive-creation-job.php:204] We've found our next task: fetch_urls
[2025-03-27 11:21:54] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2025-03-27 11:21:54] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2025-03-27 11:21:54] [class-ss-fetch-urls-task.php:69] Total pages: 1198; Pages remaining: 1198
[2025-03-27 11:21:54] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/
[2025-03-27 11:21:54] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 1198
[2025-03-27 11:21:54] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:21:54] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534d2cc525-kvE93J.tmp
[2025-03-27 11:21:54] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/?simply_static_page=1222
[2025-03-27 11:21:54] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/?simply_static_page=1222
[2025-03-27 11:21:59] [class-ss-url-fetcher.php:103] Filesize: 108946 bytes
[2025-03-27 11:21:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2025-03-27 11:21:59] [class-ss-url-fetcher.php:233] New filename for static page: /index.html
[2025-03-27 11:21:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\umang\AppData\Local\Temp/67e534d2cc525-kvE93J.tmp to C:\xampp\htdocs\Abhi-singh/wp-content/uploads\simply-static\temp-files/simply-static-1-1743074484/index.html
[2025-03-27 11:21:59] [class-ss-fetch-urls-task.php:151] Extracting URLs and replacing URLs in the static file
[2025-03-27 11:22:00] [class-ss-fetch-urls-task.php:158] Adding 12 URLs to the queue
[2025-03-27 11:22:00] [class-ss-fetch-urls-task.php:169] We're saving this URL; keeping the static file
[2025-03-27 11:22:00] [class-ss-page.php:119] Checking Content Identical:2704d0322fffd2279bea431f8432bf3506324624===. Value: FALSE
[2025-03-27 11:22:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json
[2025-03-27 11:22:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 1198
[2025-03-27 11:22:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2025-03-27 11:22:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\umang\AppData\Local\Temp/67e534d8522fd-bOzXcv.tmp
[2025-03-27 11:22:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json?simply_static_page=1223
[2025-03-27 11:22:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/abhi-singh/wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json?simply_static_page=1223
[2025-03-27 11:22:00] [class-ss-url-fetcher.php:103] Filesize: 851 bytes
[2025-03-27 11:22:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/json
[2025-03-27 11:22:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animate.css/animate-config.json
